id;username;tweetID;content;likeCount;retweetCount;quoteCount;replyCount;label;weighted_sentiment;pos_sentiword;neg_sentiword;len;pos_inset;neg_inset;normalized;len_normalized;n_keywords;tag_owi;tag_prab;tag_overall
491;HALIMTASADE;1055392269929340928;@Next_J2P Partai Gerindra, Partai Keadilan Sejahtera (PKS), dan Partai Amanat Nasional (PAN) resmi mendukung pasangan Isran Noor dan Hadi Mulyadi sebagai calon gubernur untuk Pilkada Kalimantan Timur 2018.;3;2;0;0;0.0;0.0;0.875;0.25;13;2;0;partai gerindra partai keadilan sejahtera pks partai amanat nasional pan resmi mendukung pasangan isran noor hadi mulyadi calon gubernur pemilihan kepala daerah kalimantan timur;177;9;4.0;4.0;2.0
492;KaraKenangan;1091218151881072641;"FREEDOM TO CHOOSE
by Zeng Wei Jian

Gaji presiden, menteri, TNI-Polri dan ASN berasal dari pajak rakyat. Pemerintah ngga bisa main cetak uang seenaknya. Bisa inflasi tuh. 
Jadi yang bayar gaji ASN itu bukan you pak menteri atau presiden. Tapi rakyat. 
#YangGajiKamuSiapa https://t.co/urRRR4Rare";125;95;14;5;-1.0;-157.5;0.5;0.0;16;9;-11;freedom to choose by zeng wei jian gaji presiden menteri tni polri asn berasal pajak rakyat pemerintah main cetak uang inflasi bayar gaji asn you menteri presiden rakyat httpurl;177;9;4.0;4.0;1.0
493;Nisa_safiyaa;1087587498321096704;"Ketua muslimatnya Bu khofifah dukung jokowi, ketua panitianya mbk yenni wahid dukung jokowi, kebyang kan jama'ah muslimat NU jutaan ini akn mnghijaukan GBK &amp; semua dukung Jokowi, pilpres kelar pokoke!

@diasfaraa @KoRnHurry @Airin_NZ @P3nj3l4j4h @Ardhan_syahil @MahesaTiwi @FaGtng https://t.co/FXsvpcXSfp";351;171;12;28;1.0;346.5;0.0;0.125;7;18;0;ketua muslimat khofifah dukung jokowi ketua panitia mbk yenni wahid dukung jokowi kebyang jama muslimat nu jutaan akn mnghijaukan gbk dukung jokowi pilpres kelar pokoke httpurl;176;9;3.0;4.0;3.0
494;echaluceria;1094491154500984834;Program BBM 1 harga terbukti beri dampak positif untuk masyarakat Indonesia di daerah terdepan, terluar, dan terpenci. Lanjutkan perjuangan wujudkan keadilan sosial bagi seluruh rakyat Indonesia dgn dukung Jokowi-Ma’ruf #BBMTurunIndonesiaMaju;3;2;0;0;1.0;3.5;0.5;0.25;15;19;-3;program bbm harga terbukti dampak positif masyarakat indonesia daerah terdepan terluar terpenci lanjutkan perjuangan wujudkan keadilan sosial rakyat indonesia dukung jokowi ruf;176;9;3.0;4.0;3.0
495;musniumar;1126006980739383296;Prabowo mmliki tekad kuat mlawan kecurangan Pemilu. Ulama dan may. rakyat dibelakangnya. Walaupun begitu, Prabowo tdk akan minta pendukungnya turun ke jalan krn dia bukan diktator. Doa di bulan Ramadhan smg Allah melindungi rakyat Indonesia https://t.co/QCpF434wI6;6709;2076;77;215;1.0;5430.5;0.375;0.625;12;23;-13;prabowo mmliki tekad kuat mlawan kecurangan pemilu ulama may rakyat dibelakang prabowo pendukung turun jalan diktator doa ramadhan smg allah melindungi rakyat indonesia httpurl;176;9;4.0;3.0;3.0
496;Adhi_Faiz;1120972214336012288;Para Pendukung Paslon #02 harus mencontoh para Pendukung Paslon #01 yang tetap mendukung kerja keras KPU untuk tuntaskan hasil Pemilu 2019, walaupun tahu 5 dari 7 Anggota/Komisioner nya bukan berasal dari Partai2 Pengusung Paslon #01. Tetap semangat menjaga NKRI semua nya! 🇮🇩😇👍 https://t.co/UXk1Vd6wzJ;1;0;0;0;1.0;0.5;0.25;0.0;13;22;-15;pendukung paslon mencontoh pendukung paslon mendukung kerja keras kpu tuntaskan hasil pemilu anggota komisioner berasal partai pengusung paslon semangat menjaga nkri httpurl;173;9;4.0;4.0;3.0
497;PKSLumajang;1056365978072666112;"Ketua DPD FPI Jawa Barat, KH Abdul Qohar Al Qudsy, Lc menjamin dukungan untuk membantu Caleg PKS diseluruh wilayah Jawa Barat. Beliau juga memberi arahan agar PKS dan FPI menyatukan fikiran dan gerakan untuk kemenangan pemilu 2019
https://t.co/tgd3XyDBfJ";2;0;0;1;0.0;0.0;0.5;0.0;13;8;-11;ketua dpd fpi jawa barat kh abdul qohar qudsy lc menjamin dukungan caleg pks diseluruh wilayah jawa barat arahan pks fpi menyatukan fikiran gerakan kemenangan pemilu httpurl;173;9;4.0;4.0;2.0
498;j_manra;1043815743844900864;"@SutanRiska Memang pak Jokowi itu pemimpin utk semua kalangan, tdk ada perbedaan org kota maupun org kampung nun jauh disana. Semua diperhatikan dm, 'KESRA'.. sesuai dgn  PANCASILA, KEADILAN SOSIAL BG SLRH RAKYAT INDONESIA.
Itulah pak JKW PRESIDEN KITA
Mhn,
#JokowiLagi.. Joss Indo Jaya..";3;2;0;0;1.0;3.5;0.5;0.0;13;13;-8;jokowi pemimpin kalangan perbedaan kota kampung nun diperhatikan dm kesejahteraan rakyat pancasila keadilan sosial slrh rakyat indonesia jokowi presiden mohon joss indo jaya;173;9;3.0;4.0;3.0
499;McKayo_68;1128128398071435264;"BPN Prabowo - Sandi akan memaparkan temuan dugaan kecurangan selama proses Pilpres 2019 berlangsung. Pemaparan dilakukan di Hotel Grand Sahid Jaya, Jakarta.

Buka Data Dugaan Kecurangan, Sandiaga Undang Kubu Jokowi https://t.co/FDtSoMiHPM";33;20;0;1;0.0;0.0;0.875;0.25;15;11;-6;bpn prabowo sandi memaparkan temuan dugaan kecurangan proses pilpres pemaparan hotel grand sahid jaya jakarta buka data dugaan kecurangan sandiaga undang kubu jokowi httpurl;173;9;4.0;4.0;2.0
500;Unair_Official;1073428902226214914;"Saat ini, KPK, LIPI, dan sejumlah partai politik menyepakati adanya SIPP (Sistem Integritas Partai Politik). SIPP menjadi seperangkat kebijakan yang dibangun oleh parpol sebagai standar integritas yang harus dipatuhi oleh seluruh kader partai.
https://t.co/6AWh9HmUNM";3;3;0;0;0.0;0.0;1.25;0.125;15;3;-9;kpk lipi partai politik menyepakati sipp sistem integritas partai politik sipp seperangkat kebijakan dibangun partai politik standar integritas dipatuhi kader partai httpurl;173;9;4.0;4.0;2.0
501;AlGhuyub;1052770288931196928;"Fitnahan hoax RS terhadap @prabowo dibayar kontan sama Allah dg membuka kain penutup kasus korupsi timses Jokowi.

Ditunggu komen para buzer politik tim Jokowi atas kasus yg menimpa timses Jokowi. Mau bilang ga bisa ngurus timses? https://t.co/Yvj3f9W0dC";9;3;0;0;-1.0;-7.5;0.5;0.625;13;13;-21;fitnahan isu bohong rs dibayar kontan allah membuka kain penutup korupsi timses jokowi ditunggu komen buzer politik tim jokowi menimpa timses jokowi mengurus timses httpurl;172;9;4.0;4.0;1.0
502;fariji_lacak;1078186667234619394;"Dulu...Ustadz/Ustadzah/Habib/Ulama, DEMO, teriak2 dg LANTANG: ""Indonesia Mayoritas Islam, Pemimpinnya harus Org Islam, harus bs Sholat &amp; harus bs jd Imam, dan HARAM HUKUMnya memilih Pemimpin KAFIR"".

Skrg Ulama2 tsb pd kmn ya? Trutama  dr : PKS, HTI, FPI, GNPF-Ulama, FUI, 212.";7;4;0;1;-1.0;-7.5;0.5;0.25;17;29;-11;ustadz ustadzah habib ulama demo teriak lantang indonesia mayoritas islam pemimpin islam sholat imam haram hukum memilih pemimpin kafir ulama tsb pks hti fpi gnpf ulama fui;172;9;4.0;4.0;1.0
503;ShbPrabowoSandi;1059086425482805249;"Lanjutkan Hasil Resolusi Jihad Ijtima Ulama, Komando Ulama Deklarasi Dukung Prabowo-Sandi.
.
Jakarta - Komando ulama pemenangan Prabowo Sandi (Koppasandi) yang dipimpin oleh KH Abdul… https://t.co/89RmtSZEB8";1;0;0;0;0.0;0.0;0.0;0.0;10;23;-3;lanjutkan hasil resolusi jihad ijtima ulama komando ulama deklarasi dukung prabowo sandi jakarta komando ulama pemenangan prabowo sandi koppasandi dipimpin kh abdul httpurl;172;9;4.0;4.0;2.0
504;karman_mustamin;1109350763262693377;"Program Jokowi di periode ke-2 sebagai Presiden RI adalah total ravolusi mental dan mencerdaskan bangsa.

Sepertinya ini program yg sangat berat. Terutama menyembuhkan mental dan kecerdasan pendukung Prabowo yg sudah terlanjur kenyang mengunyah hoax setiap saat.";1;0;2;1;-1.0;-0.5;0.125;0.875;15;11;-13;program jokowi periode presiden ri total ravolusi mental mencerdaskan bangsa program menyembuhkan mental kecerdasan pendukung prabowo terlanjur kenyang mengunyah isu bohong;172;9;4.0;4.0;1.0
505;Ilyas8364;1048420989913030657;"@detikcom RAKYAT BER-HAK MENUNTUT PERSAMAAN HUKUM .. DEMI KEADILAN.✊
Siapapun Penyebar Hoax, Ujaran Kebencian Yg Membuat Rakyat Resah &amp; Tidak Nyaman .. Harus di Tuntut sesuai Hukum.

Kau ""Hanum Rais"" .. Jangan Anggap Rakyat Bodoh .. INGAT Bangsa ini Bukan Milik Pribadi Bapak-Mu.👊 https://t.co/XlxeaVyPBB";53;14;2;3;-1.0;-40.5;1.0;0.25;19;15;-23;rakyat ber hak menuntut persamaan hukum keadilan penyebar isu bohong ujaran kebencian rakyat resah nyaman tuntut hukum hanum rais anggap rakyat bodoh bangsa pribadi httpurl;172;9;4.0;4.0;1.0
506;RustamIbrahim;1121214125441290241;"6) Menjelang Pileg 2014, waktu itu Pileg lebih duluan dari Pilpres (belum ada Pemilu serentak), pendukung2 Jokowi mengkampanyekan slogan ""pilih PDIP demi Jokowi). Maksudnya agar PDIP dapat mencapai presidential threshold 20%, sehingga bisa sendiri mengusung Capres.";6;1;0;0;0.0;0.0;0.25;0.125;9;15;-5;menjelang pileg pileg duluan pilpres pemilu serentak pendukung jokowi mengkampanyekan slogan pilih pdip jokowi maksud pdip mencapai presidential threshold mengusung capres;171;9;4.0;4.0;2.0
507;didienAZHAR;1128214579824275456;Mana duluan, ayam atau telur? Kita pastikan: ayam. Mana duluan berubah, pemimpin atau rakyat? Kita pastikan: pemimpin. Pemimpin baik, rakyat perlahan akan ikut menjadi baik. Pemimpin jujur akan menjadi teladan bagi rakyatnya untuk jujur. Pemimpin cerdas, rakyat akan ikut cerdas.;3;0;1;1;1.0;1.5;0.75;0.75;23;22;-9;duluan ayam telur pastikan ayam duluan berubah pemimpin rakyat pastikan pemimpin pemimpin rakyat perlahan pemimpin jujur teladan rakyat jujur pemimpin cerdas rakyat cerdas;171;9;4.0;4.0;3.0
508;hartono_tb;1075060428013592576;@dafluca @ronavioleta Wajar saja bung Anies datang ke acara Gerindra sebagai pribadi yg diusung Gerindra menjadi Gubernur DKI Jkt, salahnya dmn? Beliau jg punya hak politik untuk mendukung pilihanya, apakah karena bung Anies mendukung 02 jadi ribut Mendagri? Dampak rambut palsu merusak pikiran....;1;0;0;0;-1.0;-0.5;0.125;1.0;14;7;-17;wajar anies gerindra pribadi diusung gerindra gubernur dki jakarta salah hak politik mendukung pilihanya anies mendukung ribut mendagri dampak rambut palsu merusak pikiran;171;9;4.0;4.0;1.0
509;Ochi_Queen09_1;1040035886862282752;"Kader PDIP Kwik Kian Gie 'Menyeberang' ke Prabowo-Sandi

Pak Kwin Kian Gie bersedia ingin jadi penasihat ekonomi Prabowo-Sandi. Walaupun dia dari PDIP kata Prabowo yang didampingi Sandiaga Uno di kediaman pribadi SBY

#2019GantiPresiden 
#2019PrabowoSandi
#2019PrabowoPresiden https://t.co/lzGhJXiQh0";66;25;1;4;0.0;0.0;0.125;1.25;9;3;-6;kader pdip kwik kian gie menyeberang prabowo sandi kwin kian gie bersedia penasihat ekonomi prabowo sandi pdip prabowo didampingi sandiaga uno kediaman pribadi sby httpurl;171;9;4.0;4.0;2.0
510;infokabinetID;1132852208402198529;"Presiden Jokowi Menang, Ucapan Selamat Datang dari Presiden China https://t.co/sovbNwNYZK

@jokowi is The Real President RI 2019-2024

Follow Me :
https://t.co/FjwfIjtNcR
_Twitter : @jokowi_bekerja
_IG : jokowibekerja
_FB Group : Jokowi Bekerja
_Youtube Channel : Jokowi Bekerja";1;0;0;0;0.0;0.0;0.125;0.0;8;17;-5;presiden jokowi menang ucapan selamat presiden cina httpurl is real president ri follow me httpurl _ twitter _ ig jokowibekerja _ fb group jokowi _ youtube channel jokowi;170;9;4.0;4.0;2.0
511;miskiy28;1086040178634846208;"@TheArieAir Kalo cerdas &amp; ingat data nih:

Jkw: 6 caleg gerindra mantan napi koruptor, gimana tuh Pak?

Pbw: bukannya bapak setuju, gapapa, mantan napi koruptor jd caleg, ada beritanya loh Pak.

Jkw: ya saya setuju krn MK setuju, sy kan gabisa ikut campur yudikatif.

Prabowo ttp kicep sih.";3;1;0;1;-1.0;-2.5;0.25;0.25;7;17;-16;cerdas data jokowi caleg gerindra narapidana koruptor pbw setuju gapapa narapidana koruptor caleg berita jokowi setuju mk setuju tidak-bisa campur yudikatif prabowo kicep;170;9;4.0;1.0;1.0
512;papaeray;1072774416080097280;"@Gerro68862100 @fadlizon @Tribun_Manado Anda lupa bahwa itulah tugas oposisi sbg tugas pemerintah. Soalnya media massa sbg media penyeimbang informasi skrg sdh jd corong pemerintah. Mungkin Jokowi akan berhenti dikritik, saat dia tak lg jd presiden.

Ingat, Jokowi adalah presiden Indonesia, bkn presiden cebong";4;0;0;1;-1.0;-2.0;0.125;0.375;17;12;-11;lupa tugas oposisi tugas pemerintah media massa media penyeimbang informasi corong pemerintah jokowi berhenti dikritik presiden jokowi presiden indonesia presiden cebong;169;9;4.0;4.0;2.0
513;ruhutsitompul;1052718587410972672;"Pendukung Prabowo &amp; Sandi sudah habis kamus melawan Pendukung Joko Widodo 🇮🇩 KH Ma’ruf Amin, “Sebentar sebentar Lapor Bawaslu ha ha ha, untung tdk ta’u Alamat Surga pasti juga Lapor ke TUHAN” #2019 Mohon Pak JOKOWI 1X Lagi Presiden RI ke 7 MERDEKA.";2023;282;43;448;-1.0;-1293.5;0.75;0.5;20;29;-16;pendukung prabowo sandi habis kamus melawan pendukung joko widodo kh ruf amin sebentar sebentar lapor bawaslu untung ta alamat surga lapor tuhan mohon jokowi presiden ri;169;9;3.0;4.0;1.0
514;alhusain77;1130540286210236416;"DARI RAHIM MEREKA INILAH TNI KU LAHIR..

SAMPAI BUBARNYA REPUBLIK INI TNI TIDAK AKAN PERNAH BERKHIANAT KEPADA RAKYATNYA...

TNI ADALAH ANAK KANDUNG RAKYAT LAHIR DARI RAHIM IBU PERTIWI UNTUK MELINDUNGI RAKYAT...

TNI KUAT BERSAMA RAKYAT...
KINI RAKYAT MERINDUKAN KEHADIRAN MU https://t.co/eOiKh2TKJn";3;2;0;0;1.0;3.5;0.5;2.5;19;18;-14;rahim tni ku lahir bubar republik tni berkhianat rakyat tni anak kandung rakyat lahir rahim pertiwi melindungi rakyat tni kuat rakyat rakyat merindukan kehadiran httpurl;169;9;4.0;4.0;3.0
515;Cak_Bram75;1128793046278070273;"@ReflyHZ Setuju...pemikiran sperti ini jg ada saat aku 2014 milih Jkw-JK dan ternyta 2019 faktanya kecurangan TSM dng data² sdh dikirim ke Bawaslu, dijelaskan BPN di Hotel Sahid dan kemarinn BPN msh laporkan bukti baru lg ke Bawaslu. 
Artinya cerita ini hrs berakhir utk dibaca dng bijak.";27;6;0;1;-1.0;-19.5;0.625;1.0;11;16;-23;setuju pemikiran sperti jokowi jk ternyta fakta kecurangan tsm dng data dikirim bawaslu bpn hotel sahid kemarinn bpn laporkan bukti bawaslu arti cerita dibaca dng bijak;168;9;4.0;4.0;1.0
516;Cak_Bram75;1125261405827895297;"@dw_saptarini @Heine_Nababan @ariffuadi79 @bang_hilmi02 @bohong_anti @Lone_Hero_09 @reno_2 @PriyoBudiS @prabowo Anggap diluar UU krn 01 kurang 20% hslnya di Aceh &amp; Sumbar, sbgai tukang IT &amp; awakmu kuat Matematiknya, Bismillah 02 menang tetap pegang data Bpku yg sdh teruji &amp; diuji walau mrka kalah milih Prabowo 2009 &amp; 2014 dan aku menang SBY &amp; Jkw jd RI-1, skrang 2019 PS skitar 54-58%🙏";5;1;0;0;1.0;3.5;0.375;0.5;10;14;-24;anggap diluar uu hslnya aceh sumbar sbgai tukang it kuat matematiknya bismillah menang pegang data bpku teruji diuji kalah prabowo menang sby jokowi ri skrang ps skitar;168;9;4.0;4.0;3.0
517;PArjasa;1063854467341111297;Telah beredar di Media Sosial foto Anggota Polri dengan caption “KAMI DARI POLRI SIAP MENGAWAL SUARA PRABOWO-SANDI DI PILPRES 2019. DEMI MENJAGA KEAMANAN NKRI BAGAIMANA MENDUKUNG PRABOWO-SANDI APA SIAP MENGAWAL SUARA 02 MENUJU PERUBAHAN adalah HOAX atau TDK Benar https://t.co/VBJrQ30Vpl;1;0;0;0;-1.0;-0.5;0.125;0.5;11;17;-16;beredar media sosial foto anggota polri caption polri mengawal prabowo sandi pilpres menjaga keamanan nkri mendukung prabowo sandi mengawal perubahan isu bohong httpurl;168;9;4.0;4.0;1.0
518;angkusanang;1049514942070644736;"@bintangku206 @mustamin_pansek MAKE IT SIMPLE !
Anggota legislatif sama pentingnya dng Presiden jadi mari fokus juga pada Pileg.
Jika bingung memilih orangnya maka fokuslah pada partai pengusungnya.
Jng pilih calon yg diusung partai; pendukung penista agama, juara korupsi.";4;2;0;1;-1.0;-4.0;0.5;0.625;19;16;-16;pakai it simple anggota legislatif dng presiden fokus pileg bingung memilih fokus partai pengusung jng pilih calon diusung partai pendukung penista agama juara korupsi;167;9;4.0;4.0;2.0
519;PututEkojati;1112626397137104896;@Fahrihamzah Mr @IndraJPiliang Siapa yang harus mengadili KECURANGAN PEMILU, Ketika pemimpin teringgi telah melibatkan menteri, gubernur, bupati/wali kota, PNS, penegak hukum BUMN dan media, lembaga survei utk mendukung kepentingan politiknya, baik langsung ataupun​ tidak langsung.;24;6;0;3;-1.0;-18.0;0.375;0.25;16;8;-12;mr mengadili kecurangan pemilu pemimpin teringgi melibatkan menteri gubernur bupati wali kota pns penegak hukum bumn media lembaga survei mendukung kepentingan politik;167;9;1.0;4.0;1.0
520;dpanjul25;1116283484715147265;"@Dennysiregar7 *No 2 itu davin Kirana caleg DPR RI dari Nasdem anaknya Rusdi Kirana (ring 1 Jkw)
*Saat ini Rusdi Kirana menjabat Dubes RI untuk Malaysia*, *anaknya caleg DPR RI Dapilnya termasuk Malaysia*. Seharusnya dengan bukti ini sdh bisa didiskualifikasi💪";3;1;0;0;0.0;0.0;0.375;0.0;9;0;-9;nomor davin kirana caleg dpr ri nasdem anak rusdi kirana ring jokowi rusdi kirana menjabat dubes ri malaysia anak caleg dpr ri dapilnya malaysia bukti didiskualifikasi;167;9;4.0;4.0;2.0
521;Liesalia1;1057954801978228736;@irsal2009 @91fatur @FaldoMaldini @MataNajwa Jokowi gk mikir kali. Rakyatnya dibiarin nanggung utang. Utang numpuk, pertumbuhan ekonomi gk naik, lapangan kerja gk ada, rupiah ancur. Rakyat indonesia beserta generasi yg akn datang menanggung beban utang rezim ini;3;0;0;0;-1.0;-1.5;0.25;0.0;14;11;-29;jokowi mikir rakyat dibiarin nanggung utang utang bertumpuk pertumbuhan ekonomi lapangan kerja rupiah hancur rakyat indonesia generasi akn menanggung beban utang rezim;167;9;1.0;4.0;1.0
522;Yusrizal_se;1091218556920852480;"Sistem demokrasi dewasa ini adlh sistem pemilihan pemimpin terbaik.
Dari rakyat, oleh rakyat, dan untuk rakyat.

Kekuasaan tertinggi ada ditangan rakyat!

ASN mengabdi pada negara digaji oleh rakyat, BUKAN dari kepala pemerintah.

#YangGajiKamuSiapa";3;0;0;0;0.0;0.0;0.125;0.25;18;10;-11;sistem demokrasi dewasa sistem pemilihan pemimpin terbaik rakyat rakyat rakyat kekuasaan tertinggi ditangan rakyat asn mengabdi negara digaji rakyat kepala pemerintah;166;9;4.0;4.0;2.0
523;bahrunnajach;1078254885953462274;"*Presiden Jokowi Lantik Budi Waseso Jadi Ketua Kwarnas Pramuka*

Presiden Joko Widodo selaku Ketua Majelis Pembimbing Nasional (Mabinas) Gerakan Pramuka melantik ketua dan anggota… https://t.co/wBlaLK63im";1;0;0;0;0.0;0.0;0.75;0.0;15;19;-3;presiden jokowi lantik budi waseso ketua kwarnas pramuka presiden joko widodo ketua majelis pembimbing nasional mabinas gerakan pramuka melantik ketua anggota httpurl;166;9;4.0;4.0;2.0
524;hitamkemuning;1041090044260319232;"Wiranto.. Pernah dibantu Prabowo
Jokowi..Pernah direkom Prabowo
Ahok...Pernah direkom Prabowo
Ridwan kamil.. Pernah direkom Prabowo 
Sekarang mrk bersatu untuk kalahkan  prabowo
Tapi tak pernah keluar kata penyesalan dan kebencian dari Prabowo
Itulah pemimpin sejati 😊";2;2;0;0;1.0;3.0;0.125;0.875;8;8;-1;wiranto dibantu prabowo jokowi direkom prabowo ahok direkom prabowo ridwan kamil direkom prabowo bersatu kalahkan prabowo penyesalan kebencian prabowo pemimpin sejati;166;9;4.0;3.0;3.0
525;Ag_Noegroho22;1120595920796602368;"Eks Petugas Input Data Bongkar Kecurangan di KPU,
Bukan Salah Input Data tapi Kecurangan yang TSM...
Petugas yg Salah Input Data Bisa dipidana!

Eks Petugas Input Data Bongkar Kecurangan di KPU | SwaMedium https://t.co/6gEVG4UwFs lewat @swamedium";1;0;0;0;-1.0;-0.5;0.375;0.625;18;0;-41;eks petugas input data bongkar kecurangan kpu salah input data kecurangan tsm petugas salah input data eks petugas input data bongkar kecurangan kpu swamedium httpurl;166;9;4.0;4.0;1.0
526;faidlun;1073479234750824448;Pembangunan infrastruktur menjadi program andalan pemerintahan Presiden Jokowi Widodo (Jokowi) dan Wakil Presiden Jusuf Kalla (JK). Salah satu infrastruktur yang digenjot pembangunannya ialah jalan tol. #AcehSajanJokowi;1;0;0;0;0.0;0.0;0.0;0.25;13;6;-8;pembangunan infrastruktur program andalan pemerintahan presiden jokowi widodo jokowi wakil presiden jusuf kalla jk salah infrastruktur digenjot pembangunan jalan tol;165;9;4.0;4.0;2.0
527;AntiRedBull2024;1103895607633035266;"@Parodi_Negeri @ridwankamil Gubernur Jabar yg dipilih rakyat, lagi ngurusin pilpres dan jadi tim kampanye Jokowi. 

Padahal rakyat Jabar memilih Ridwan Kamil sangat jelas, bekerja untuk warga Jabar. 

Eh gak taunya, sudah kepilih, malah jadi tim kampanye Jokowi. 
Pemimpin yg khianat dan bener2 biadab";2;0;1;0;-1.0;-1.0;0.625;0.375;17;23;-17;gubernur jabar dipilih rakyat ngurusin pilpres tim kampanye jokowi rakyat jabar memilih ridwan kamil warga jabar kepilih tim kampanye jokowi pemimpin khianat biadab;164;9;4.0;4.0;1.0
528;bibiebah;1096774581354807297;"@mpuanon @Ndon08Back @MbahUyok 

#UninstallJokowi mengacu pada presiden Indonesia saat ini, Joko Widodo. ""Jokowi"" itu nama panggilannya. Partainya dianggap condong ke kiri. Partai oposisinya, Gerindra, adalah partai nasionalis sayap kanan anti komunis
#ShutDownJokowi https://t.co/Yen9Z46NxC";1;1;0;0;-1.0;-1.5;0.5;0.375;16;3;-17;mengacu presiden indonesia joko widodo jokowi nama panggilan partai dianggap condong kiri partai oposisi gerindra partai nasionalis sayap kanan anti komunis httpurl;164;9;1.0;4.0;1.0
